family	node	is_terminal_genome	S_count	SL_count	D_count	T_count	TL_count	L_count	mean_S_events_per_sample	mean_SL_events_per_sample	mean_D_events_per_sample	mean_T_events_per_sample	mean_TL_events_per_sample	mean_L_events_per_sample	transfer_recipient_sample_fraction
soxb	GCF_002865605.1	True	100	0	0	5	0	0	1.0	0.0	0.0	0.05	0.0	0.0	0.07
soxb	GCF_008824185.1	True	100	0	0	73	0	0	1.0	0.0	0.0	0.73	0.0	0.0	0.19
soxb	GCF_003324675.1	True	100	0	0	10	0	0	1.0	0.0	0.0	0.1	0.0	0.0	0.31
soxb	GCF_002085925.2	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_001940525.2	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_001620265.1	True	100	0	0	75	0	0	1.0	0.0	0.0	0.75	0.0	0.0	0.08
soxb	GCF_026409565.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000202835.1	True	100	0	0	39	0	0	1.0	0.0	0.0	0.39	0.0	0.0	0.88
soxb	GCF_019203965.1	True	100	0	0	34	0	0	1.0	0.0	0.0	0.34	0.0	0.0	0.0
soxb	GCF_029318635.1	True	100	0	0	49	0	0	1.0	0.0	0.0	0.49	0.0	0.0	0.85
soxb	GCF_003403095.1	True	100	0	0	46	0	0	1.0	0.0	0.0	0.46	0.0	0.0	0.83
soxb	GCF_001305595.1	True	100	0	0	63	0	0	1.0	0.0	0.0	0.63	0.0	0.0	0.87
soxb	GCF_016653635.2	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.02
soxb	GCF_016806835.2	True	100	0	0	52	0	0	1.0	0.0	0.0	0.52	0.0	0.0	0.8
soxb	GCF_003568845.1	True	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.0
soxb	GCF_024662015.1	True	100	0	0	3	0	0	1.0	0.0	0.0	0.03	0.0	0.0	0.91
soxb	GCF_000014865.1	True	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.0
soxb	GCF_001723605.1	True	100	0	0	87	0	0	1.0	0.0	0.0	0.87	0.0	0.0	0.26
soxb	GCF_000987835.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.01
soxb	GCF_014931715.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.01
soxb	GCF_000186245.1	True	100	0	0	20	0	0	1.0	0.0	0.0	0.2	0.0	0.0	0.29
soxb	GCF_030296055.1	True	100	0	0	2	0	0	1.0	0.0	0.0	0.02	0.0	0.0	0.0
soxb	GCF_027946175.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_027943725.1	True	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.0
soxb	GCF_017357825.1	True	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.29
soxb	GCF_000242915.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_047716755.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_015265455.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_015265475.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_009068765.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_014905115.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000147355.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_014905135.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_014905095.1	True	100	0	0	50	0	0	1.0	0.0	0.0	0.5	0.0	0.0	0.01
soxb	GCF_000012965.1	True	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.01
soxb	GCF_039645965.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.9
soxb	GCF_039645985.1	True	100	0	0	65	0	0	1.0	0.0	0.0	0.65	0.0	0.0	0.1
soxb	GCF_039645565.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_039645585.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_021044585.1	True	100	0	0	38	0	0	1.0	0.0	0.0	0.38	0.0	0.0	0.28
soxb	GCF_039645995.1	True	100	0	0	21	0	0	1.0	0.0	0.0	0.21	0.0	0.0	0.34
soxb	GCF_000183725.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201665.1	True	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	GCF_003544815.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013177675.1	True	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	GCF_013177635.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201935.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003544915.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201725.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003660105.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003355515.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_004214815.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_004299785.2	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003544835.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201625.1	True	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	GCF_013372265.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201705.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_004214795.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_001956695.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013283835.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_024267655.1	True	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.0
soxb	GCF_003346815.1	True	100	0	0	2	0	0	1.0	0.0	0.0	0.02	0.0	0.0	0.01
soxb	GCF_006459125.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201825.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_042214795.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000092245.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003544855.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003544935.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000022145.1	True	100	0	0	33	0	0	1.0	0.0	0.0	0.33	0.0	0.0	0.83
soxb	GCF_011006175.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.01
soxb	GCF_033971325.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000512735.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000025605.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.93
soxb	GCF_900142435.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000008625.1	True	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	GCF_000021565.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000021545.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000020645.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_001747405.1	True	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.25
soxb	GCF_000006985.1	True	100	0	0	30	0	0	1.0	0.0	0.0	0.3	0.0	0.0	0.3
soxb	GCF_000020505.1	True	100	0	0	30	0	0	1.0	0.0	0.0	0.3	0.0	0.0	0.31
soxb	GCF_027923555.1	True	100	0	0	40	0	0	1.0	0.0	0.0	0.4	0.0	0.0	0.83
soxb	GCF_000024425.1	True	100	0	0	6	0	0	1.0	0.0	0.0	0.06	0.0	0.0	0.11
soxb	GCF_000092125.1	True	100	0	0	77	0	0	1.0	0.0	0.0	0.77	0.0	0.0	0.11
soxb	GCF_004684245.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000091545.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_0	False	0	22	0	21	0	0	0.0	0.22	0.0	0.21	0.0	0.0	0.14
soxb	node_1	False	58	6	0	3	0	0	0.58	0.06	0.0	0.03	0.0	0.0	0.66
soxb	node_2	False	0	71	0	4	0	0	0.0	0.71	0.0	0.04	0.0	0.0	0.05
soxb	node_3	False	4	83	0	14	0	0	0.04	0.83	0.0	0.14	0.0	0.0	0.21
soxb	node_4	False	91	10	0	49	0	0	0.91	0.1	0.0	0.49	0.0	0.0	0.81
soxb	node_5	False	103	3	0	5	0	0	1.03	0.03	0.0	0.05	0.0	0.0	0.05
soxb	node_6	False	100	5	0	3	0	0	1.0	0.05	0.0	0.03	0.0	0.0	0.02
soxb	node_7	False	0	105	0	4	0	0	0.0	1.05	0.0	0.04	0.0	0.0	0.02
soxb	node_8	False	99	4	0	1	0	0	0.99	0.04	0.0	0.01	0.0	0.0	0.09
soxb	node_9	False	66	52	0	57	0	0	0.66	0.52	0.0	0.57	0.0	0.0	0.19
soxb	node_10	False	100	67	0	72	0	0	1.0	0.67	0.0	0.72	0.0	0.0	0.73
soxb	node_11	False	100	4	0	1	0	0	1.0	0.04	0.0	0.01	0.0	0.0	0.01
soxb	node_12	False	9	109	0	3	0	0	0.09	1.09	0.0	0.03	0.0	0.0	0.2
soxb	node_13	False	100	9	0	0	0	0	1.0	0.09	0.0	0.0	0.0	0.0	0.01
soxb	node_14	False	0	114	0	190	0	0	0.0	1.14	0.0	1.9	0.0	0.0	0.06
soxb	node_15	False	0	48	0	20	0	0	0.0	0.48	0.0	0.2	0.0	0.0	0.2
soxb	node_16	False	100	0	0	32	0	0	1.0	0.0	0.0	0.32	0.0	0.0	0.56
soxb	node_17	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_18	False	100	0	0	95	0	0	1.0	0.0	0.0	0.95	0.0	0.0	0.17
soxb	node_19	False	0	36	0	10	0	0	0.0	0.36	0.0	0.1	0.0	0.0	0.23
soxb	node_20	False	100	0	0	39	0	0	1.0	0.0	0.0	0.39	0.0	0.0	0.73
soxb	node_21	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_22	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_23	False	98	75	0	10	0	0	0.98	0.75	0.0	0.1	0.0	0.0	0.05
soxb	node_24	False	0	114	0	4	0	0	0.0	1.14	0.0	0.04	0.0	0.0	0.19
soxb	node_25	False	100	3	0	1	0	0	1.0	0.03	0.0	0.01	0.0	0.0	0.04
soxb	node_26	False	0	112	0	6	0	0	0.0	1.12	0.0	0.06	0.0	0.0	0.13
soxb	node_27	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.01
soxb	node_28	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_29	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.01
soxb	node_30	False	73	28	0	40	0	0	0.73	0.28	0.0	0.4	0.0	0.0	0.03
soxb	node_31	False	27	79	0	0	0	0	0.27	0.79	0.0	0.0	0.0	0.0	0.12
soxb	node_32	False	100	0	0	27	0	0	1.0	0.0	0.0	0.27	0.0	0.0	0.38
soxb	node_33	False	2	170	0	6	0	0	0.02	1.7	0.0	0.06	0.0	0.0	0.04
soxb	node_34	False	0	141	0	0	0	0	0.0	1.41	0.0	0.0	0.0	0.0	0.03
soxb	node_35	False	69	33	0	13	0	0	0.69	0.33	0.0	0.13	0.0	0.0	0.12
soxb	node_36	False	0	84	0	18	0	0	0.0	0.84	0.0	0.18	0.0	0.0	0.17
soxb	node_37	False	100	0	0	20	0	0	1.0	0.0	0.0	0.2	0.0	0.0	0.27
soxb	node_38	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_39	False	29	80	0	16	0	0	0.29	0.8	0.0	0.16	0.0	0.0	0.05
soxb	node_40	False	100	2	0	55	0	0	1.0	0.02	0.0	0.55	0.0	0.0	0.37
soxb	node_41	False	0	112	0	0	0	0	0.0	1.12	0.0	0.0	0.0	0.0	0.11
soxb	node_42	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_43	False	0	77	0	14	0	0	0.0	0.77	0.0	0.14	0.0	0.0	0.12
soxb	node_44	False	100	0	0	15	0	0	1.0	0.0	0.0	0.15	0.0	0.0	0.23
soxb	node_45	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_46	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_47	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.89
soxb	node_48	False	0	30	0	11	0	0	0.0	0.3	0.0	0.11	0.0	0.0	0.22
soxb	node_49	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_50	False	18	109	0	110	0	0	0.18	1.09	0.0	1.1	0.0	0.0	0.2
soxb	node_51	False	22	25	0	8	0	0	0.22	0.25	0.0	0.08	0.0	0.0	0.22
soxb	node_52	False	88	23	0	17	0	0	0.88	0.23	0.0	0.17	0.0	0.0	0.75
soxb	node_53	False	74	36	0	5	0	0	0.74	0.36	0.0	0.05	0.0	0.0	0.03
soxb	node_54	False	0	111	0	10	0	0	0.0	1.11	0.0	0.1	0.0	0.0	0.13
soxb	node_55	False	67	20	0	13	0	0	0.67	0.2	0.0	0.13	0.0	0.0	0.67
soxb	node_56	False	0	83	0	0	0	0	0.0	0.83	0.0	0.0	0.0	0.0	0.14
soxb	node_57	False	98	1	0	20	0	0	0.98	0.01	0.0	0.2	0.0	0.0	0.34
soxb	node_58	False	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.03
soxb	node_59	False	71	31	0	43	0	0	0.71	0.31	0.0	0.43	0.0	0.0	0.05
soxb	node_60	False	29	78	0	0	0	0	0.29	0.78	0.0	0.0	0.0	0.0	0.06
soxb	node_61	False	100	0	0	28	0	0	1.0	0.0	0.0	0.28	0.0	0.0	0.3
soxb	node_62	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_63	False	100	0	0	196	0	0	1.0	0.0	0.0	1.96	0.0	0.0	0.01
soxb	node_64	False	100	67	0	57	0	0	1.0	0.67	0.0	0.57	0.0	0.0	0.75
soxb	node_65	False	0	174	0	1	0	0	0.0	1.74	0.0	0.01	0.0	0.0	0.07
soxb	node_66	False	100	0	0	16	0	0	1.0	0.0	0.0	0.16	0.0	0.0	0.3
soxb	node_67	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_68	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.01
soxb	node_69	False	64	45	0	30	0	0	0.64	0.45	0.0	0.3	0.0	0.0	0.04
soxb	node_70	False	36	73	0	1	0	0	0.36	0.73	0.0	0.01	0.0	0.0	0.1
soxb	node_71	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_72	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_73	False	61	44	0	27	0	0	0.61	0.44	0.0	0.27	0.0	0.0	0.06
soxb	node_74	False	39	68	0	0	0	0	0.39	0.68	0.0	0.0	0.0	0.0	0.1
soxb	node_75	False	53	50	0	126	0	0	0.53	0.5	0.0	1.26	0.0	0.0	0.13
soxb	node_76	False	47	62	0	46	0	0	0.47	0.62	0.0	0.46	0.0	0.0	0.11
soxb	node_77	False	100	0	0	47	0	0	1.0	0.0	0.0	0.47	0.0	0.0	0.18
soxb	node_78	False	0	170	0	108	0	0	0.0	1.7	0.0	1.08	0.0	0.0	0.77
soxb	node_79	False	100	1	0	56	0	0	1.0	0.01	0.0	0.56	0.0	0.0	0.21
soxb	node_80	False	99	2	0	0	0	0	0.99	0.02	0.0	0.0	0.0	0.0	0.03
soxb	node_81	False	0	102	0	51	0	0	0.0	1.02	0.0	0.51	0.0	0.0	0.02
soxb	node_82	False	99	2	0	48	0	0	0.99	0.02	0.0	0.48	0.0	0.0	0.02
soxb	node_83	False	0	114	0	0	0	0	0.0	1.14	0.0	0.0	0.0	0.0	0.12
soxb	node_84	False	95	21	0	3	0	0	0.95	0.21	0.0	0.03	0.0	0.0	0.13
soxb	node_85	False	99	94	0	20	0	0	0.99	0.94	0.0	0.2	0.0	0.0	0.83
soxb	node_86	False	0	194	0	15	0	0	0.0	1.94	0.0	0.15	0.0	0.0	0.01
soxb	node_87	False	77	23	0	23	0	0	0.77	0.23	0.0	0.23	0.0	0.0	0.02
soxb	node_88	False	23	85	0	0	0	0	0.23	0.85	0.0	0.0	0.0	0.0	0.04
soxb	node_89	False	99	1	0	2	0	0	0.99	0.01	0.0	0.02	0.0	0.0	0.01
soxb	node_90	False	27	13	0	26	0	0	0.27	0.13	0.0	0.26	0.0	0.0	0.3
soxb	node_91	False	73	31	0	3	0	0	0.73	0.31	0.0	0.03	0.0	0.0	0.84
soxb	node_92	False	7	100	0	40	0	0	0.07	1.0	0.0	0.4	0.0	0.0	0.09
soxb	node_93	False	91	15	0	42	0	0	0.91	0.15	0.0	0.42	0.0	0.0	0.02
soxb	node_94	False	66	42	0	19	0	0	0.66	0.42	0.0	0.19	0.0	0.0	0.06
soxb	node_95	False	6	105	0	14	0	0	0.06	1.05	0.0	0.14	0.0	0.0	0.13
soxb	node_96	False	34	73	0	20	0	0	0.34	0.73	0.0	0.2	0.0	0.0	0.12
soxb	node_97	False	100	0	0	40	0	0	1.0	0.0	0.0	0.4	0.0	0.0	0.29
soxb	node_98	False	0	27	0	5	0	0	0.0	0.27	0.0	0.05	0.0	0.0	0.13
soxb	node_99	False	100	0	0	98	0	0	1.0	0.0	0.0	0.98	0.0	0.0	0.01
soxb	node_100	False	64	21	0	3	0	0	0.64	0.21	0.0	0.03	0.0	0.0	0.54
soxb	node_101	False	92	73	0	6	0	0	0.92	0.73	0.0	0.06	0.0	0.0	0.78
soxb	node_102	False	99	92	0	22	0	0	0.99	0.92	0.0	0.22	0.0	0.0	0.3
soxb	node_103	False	2	192	0	3	0	0	0.02	1.92	0.0	0.03	0.0	0.0	0.02
soxb	node_104	False	98	3	0	2	0	0	0.98	0.03	0.0	0.02	0.0	0.0	0.0
soxb	node_105	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.04
soxb	node_106	False	100	0	0	3	0	0	1.0	0.0	0.0	0.03	0.0	0.0	0.0
soxb	node_107	False	5	81	0	5	0	0	0.05	0.81	0.0	0.05	0.0	0.0	0.16
soxb	node_108	False	100	0	0	45	0	0	1.0	0.0	0.0	0.45	0.0	0.0	0.8
soxb	node_109	False	97	6	0	1	0	0	0.97	0.06	0.0	0.01	0.0	0.0	0.03
soxb	node_110	False	40	103	0	53	0	0	0.4	1.03	0.0	0.53	0.0	0.0	0.52
soxb	node_111	False	68	110	0	15	0	0	0.68	1.1	0.0	0.15	0.0	0.0	0.37
soxb	node_112	False	0	153	0	30	0	0	0.0	1.53	0.0	0.3	0.0	0.0	0.03
soxb	node_113	False	73	18	0	0	0	0	0.73	0.18	0.0	0.0	0.0	0.0	0.09
soxb	node_114	False	99	3	0	0	0	0	0.99	0.03	0.0	0.0	0.0	0.0	0.24
soxb	node_115	False	0	108	0	0	0	0	0.0	1.08	0.0	0.0	0.0	0.0	0.12
soxb	node_116	False	100	0	0	20	0	0	1.0	0.0	0.0	0.2	0.0	0.0	0.07
soxb	node_117	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_118	False	0	75	0	6	0	0	0.0	0.75	0.0	0.06	0.0	0.0	0.13
soxb	node_119	False	100	0	0	17	0	0	1.0	0.0	0.0	0.17	0.0	0.0	0.26
soxb	node_120	False	100	1	0	0	0	0	1.0	0.01	0.0	0.0	0.0	0.0	0.01
soxb	node_121	False	57	47	0	23	0	0	0.57	0.47	0.0	0.23	0.0	0.0	0.07
soxb	node_122	False	43	63	0	0	0	0	0.43	0.63	0.0	0.0	0.0	0.0	0.06
soxb	node_123	False	100	0	0	43	0	0	1.0	0.0	0.0	0.43	0.0	0.0	0.35
soxb	node_124	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_125	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.89
soxb	node_126	False	0	147	0	12	0	0	0.0	1.47	0.0	0.12	0.0	0.0	0.14
soxb	node_127	False	0	128	0	14	0	0	0.0	1.28	0.0	0.14	0.0	0.0	0.07
soxb	node_128	False	100	0	0	66	0	0	1.0	0.0	0.0	0.66	0.0	0.0	0.81
soxb	node_129	False	100	0	0	91	0	0	1.0	0.0	0.0	0.91	0.0	0.0	0.0
soxb	node_130	False	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	node_131	False	99	0	0	29	0	0	0.99	0.0	0.0	0.29	0.0	0.0	0.33
soxb	node_132	False	2	100	0	49	0	0	0.02	1.0	0.0	0.49	0.0	0.0	0.03
soxb	node_133	False	0	16	0	0	0	0	0.0	0.16	0.0	0.0	0.0	0.0	0.14
soxb	node_134	False	69	22	0	9	0	0	0.69	0.22	0.0	0.09	0.0	0.0	0.69
soxb	node_135	False	106	70	0	11	0	0	1.06	0.7	0.0	0.11	0.0	0.0	0.89
soxb	node_136	False	99	39	0	4	0	0	0.99	0.39	0.0	0.04	0.0	0.0	0.01
soxb	node_137	False	0	145	0	2	0	0	0.0	1.45	0.0	0.02	0.0	0.0	0.1
soxb	node_138	False	99	2	0	12	0	0	0.99	0.02	0.0	0.12	0.0	0.0	0.42
soxb	node_139	False	0	106	0	29	0	0	0.0	1.06	0.0	0.29	0.0	0.0	0.04
soxb	node_140	False	27	20	0	34	0	0	0.27	0.2	0.0	0.34	0.0	0.0	0.41
soxb	node_141	False	72	34	0	45	0	0	0.72	0.34	0.0	0.45	0.0	0.0	0.65
soxb	node_142	False	100	4	0	8	0	0	1.0	0.04	0.0	0.08	0.0	0.0	0.18
soxb	node_143	False	0	119	0	0	0	0	0.0	1.19	0.0	0.0	0.0	0.0	0.08
soxb	node_144	False	99	5	0	1	0	0	0.99	0.05	0.0	0.01	0.0	0.0	0.02
soxb	node_145	False	88	29	0	55	0	0	0.88	0.29	0.0	0.55	0.0	0.0	0.15
soxb	node_146	False	63	62	0	8	0	0	0.63	0.62	0.0	0.08	0.0	0.0	0.12
soxb	node_147	False	4	88	0	11	0	0	0.04	0.88	0.0	0.11	0.0	0.0	0.11
soxb	node_148	False	0	72	0	14	0	0	0.0	0.72	0.0	0.14	0.0	0.0	0.13
soxb	node_149	False	100	0	0	24	0	0	1.0	0.0	0.0	0.24	0.0	0.0	0.45
soxb	node_150	False	90	46	0	14	0	0	0.9	0.46	0.0	0.14	0.0	0.0	0.28
soxb	node_151	False	0	138	0	41	0	0	0.0	1.38	0.0	0.41	0.0	0.0	0.16
soxb	node_152	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_153	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_154	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_155	False	100	0	0	75	0	0	1.0	0.0	0.0	0.75	0.0	0.0	0.05
soxb	node_156	False	72	30	0	20	0	0	0.72	0.3	0.0	0.2	0.0	0.0	0.05
soxb	node_157	False	28	78	0	1	0	0	0.28	0.78	0.0	0.01	0.0	0.0	0.1
soxb	node_158	False	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.0
soxb	node_159	False	100	0	0	99	0	0	1.0	0.0	0.0	0.99	0.0	0.0	0.0
soxb	node_160	False	1	145	0	157	0	0	0.01	1.45	0.0	1.57	0.0	0.0	0.03
soxb	node_161	False	100	4	0	77	0	0	1.0	0.04	0.0	0.77	0.0	0.0	0.1
soxb	node_162	False	2	120	0	10	0	0	0.02	1.2	0.0	0.1	0.0	0.0	0.09
soxb	node_163	False	84	31	0	7	0	0	0.84	0.31	0.0	0.07	0.0	0.0	0.06
soxb	node_164	False	30	111	0	6	0	0	0.3	1.11	0.0	0.06	0.0	0.0	0.38
soxb	node_165	False	99	84	0	93	0	0	0.99	0.84	0.0	0.93	0.0	0.0	0.61
soxb	node_166	False	0	186	0	43	0	0	0.0	1.86	0.0	0.43	0.0	0.0	0.0
soxb	node_167	False	0	102	0	7	0	0	0.0	1.02	0.0	0.07	0.0	0.0	0.03
soxb	node_168	False	0	15	0	0	0	0	0.0	0.15	0.0	0.0	0.0	0.0	0.18
soxb	node_169	False	0	60	0	3	0	0	0.0	0.6	0.0	0.03	0.0	0.0	0.08
soxb	node_170	False	0	24	0	11	0	0	0.0	0.24	0.0	0.11	0.0	0.0	0.23
soxb	node_171	False	96	3	0	2	0	0	0.96	0.03	0.0	0.02	0.0	0.0	0.46
soxb	node_172	False	68	33	0	17	0	0	0.68	0.33	0.0	0.17	0.0	0.0	0.03
soxb	node_173	False	100	1	0	218	0	0	1.0	0.01	0.0	2.18	0.0	0.0	0.22
soxb	node_174	False	100	3	0	0	0	0	1.0	0.03	0.0	0.0	0.0	0.0	0.0
soxb	node_175	False	0	122	0	8	0	0	0.0	1.22	0.0	0.08	0.0	0.0	0.1
soxb	node_176	False	55	6	0	0	0	0	0.55	0.06	0.0	0.0	0.0	0.0	0.55
soxb	node_177	False	57	7	0	1	0	0	0.57	0.07	0.0	0.01	0.0	0.0	0.12
soxb	node_178	False	0	70	0	0	0	0	0.0	0.7	0.0	0.0	0.0	0.0	0.16
soxb	node_179	False	43	67	0	0	0	0	0.43	0.67	0.0	0.0	0.0	0.0	0.44
soxb	node_180	False	134	4	0	1	0	0	1.34	0.04	0.0	0.01	0.0	0.0	0.78
