case_id,unit_id,source_id,evidence_layer,donor_class,functional_class,route_eligible,dependency_group,dependency_scheme,collapsed_n_rows,donor_tie,role_tie
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:arsb;mobility_boundary:arsj;mobility_boundary:moda;mobility_boundary:modb;mobility_boundary:modc,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:arsb;mobility_boundary:arsj;mobility_boundary:moda;mobility_boundary:modb;mobility_boundary:modc,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:arsc;mobility_boundary:cynr;mobility_boundary:cyns;mobility_boundary:rsmi,RefSeq_PGAP,gene_composition;local_composition,uncertain,mobility_boundary,False,mobility_boundary:;mobility_boundary:arsc;mobility_boundary:cynr;mobility_boundary:cyns;mobility_boundary:rsmi,homolog_dependency_group,2,True,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:arsc;mobility_boundary:cyns;mobility_boundary:cysc;mobility_boundary:rsmi,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:arsc;mobility_boundary:cyns;mobility_boundary:cysc;mobility_boundary:rsmi,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:arsc;mobility_boundary:rsmi,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:arsc;mobility_boundary:rsmi,homolog_dependency_group,28,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:arsh;mobility_boundary:tnpa;mobility_boundary:tnpb;mobility_boundary:tnpc,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:arsh;mobility_boundary:tnpa;mobility_boundary:tnpb;mobility_boundary:tnpc,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:asd;mobility_boundary:folp;mobility_boundary:ftsh;mobility_boundary:fur;mobility_boundary:glmm,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:asd;mobility_boundary:folp;mobility_boundary:ftsh;mobility_boundary:fur;mobility_boundary:glmm,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:asnb;mobility_boundary:rsmi,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:asnb;mobility_boundary:rsmi,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:atpa;mobility_boundary:atpd;mobility_boundary:atpg;mobility_boundary:glms;mobility_boundary:glmu,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:atpa;mobility_boundary:atpd;mobility_boundary:atpg;mobility_boundary:glms;mobility_boundary:glmu,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:atpd,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:atpd,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:bamc;mobility_boundary:ccsb;mobility_boundary:cysc;mobility_boundary:dapa;mobility_boundary:groes;mobility_boundary:grol;mobility_boundary:ista;mobility_boundary:istb,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,uncertain,mobility_boundary,False,mobility_boundary:;mobility_boundary:bamc;mobility_boundary:ccsb;mobility_boundary:cysc;mobility_boundary:dapa;mobility_boundary:groes;mobility_boundary:grol;mobility_boundary:ista;mobility_boundary:istb,homolog_dependency_group,3,True,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:bche;mobility_boundary:bchj,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:bche;mobility_boundary:bchj,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:bfr;mobility_boundary:feob;mobility_boundary:seld,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:bfr;mobility_boundary:feob;mobility_boundary:seld,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:bigr;mobility_boundary:blh,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:bigr;mobility_boundary:blh,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:bioa;mobility_boundary:eno;mobility_boundary:fae;mobility_boundary:ftsb;mobility_boundary:ispd;mobility_boundary:kdsa;mobility_boundary:tils,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:bioa;mobility_boundary:eno;mobility_boundary:fae;mobility_boundary:ftsb;mobility_boundary:ispd;mobility_boundary:kdsa;mobility_boundary:tils,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:bioa;mobility_boundary:eno;mobility_boundary:ftsb;mobility_boundary:ispd;mobility_boundary:kdsa;mobility_boundary:tils,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:bioa;mobility_boundary:eno;mobility_boundary:ftsb;mobility_boundary:ispd;mobility_boundary:kdsa;mobility_boundary:tils,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:biob,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:biob,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:biob;mobility_boundary:biod,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:biob;mobility_boundary:biod,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:biod;mobility_boundary:exac;mobility_boundary:gsha;mobility_boundary:proc;mobility_boundary:trhp,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:biod;mobility_boundary:exac;mobility_boundary:gsha;mobility_boundary:proc;mobility_boundary:trhp,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:biod;mobility_boundary:lipa;mobility_boundary:mnml;mobility_boundary:murj;mobility_boundary:nusg;mobility_boundary:rpla;mobility_boundary:rplj;mobility_boundary:rplk;mobility_boundary:rpll;mobility_boundary:rpmg;mobility_boundary:rpob;mobility_boundary:rpst;mobility_boundary:sece;mobility_boundary:tuf,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:biod;mobility_boundary:lipa;mobility_boundary:mnml;mobility_boundary:murj;mobility_boundary:nusg;mobility_boundary:rpla;mobility_boundary:rplj;mobility_boundary:rplk;mobility_boundary:rpll;mobility_boundary:rpmg;mobility_boundary:rpob;mobility_boundary:rpst;mobility_boundary:sece;mobility_boundary:tuf,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:biof;mobility_boundary:dapf;mobility_boundary:def;mobility_boundary:fmt;mobility_boundary:lipa;mobility_boundary:rsmb;mobility_boundary:trka;mobility_boundary:trud;mobility_boundary:xerc,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:biof;mobility_boundary:dapf;mobility_boundary:def;mobility_boundary:fmt;mobility_boundary:lipa;mobility_boundary:rsmb;mobility_boundary:trka;mobility_boundary:trud;mobility_boundary:xerc,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:biof;mobility_boundary:dapf;mobility_boundary:def;mobility_boundary:fmt;mobility_boundary:lipa;mobility_boundary:rsmb;mobility_boundary:trka;mobility_boundary:xerc,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:biof;mobility_boundary:dapf;mobility_boundary:def;mobility_boundary:fmt;mobility_boundary:lipa;mobility_boundary:rsmb;mobility_boundary:trka;mobility_boundary:xerc,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:biof;mobility_boundary:dnag;mobility_boundary:pip;mobility_boundary:rpod;mobility_boundary:trka,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:biof;mobility_boundary:dnag;mobility_boundary:pip;mobility_boundary:rpod;mobility_boundary:trka,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:biof;mobility_boundary:dtd;mobility_boundary:pip;mobility_boundary:trka,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:biof;mobility_boundary:dtd;mobility_boundary:pip;mobility_boundary:trka,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:biof;mobility_boundary:pip;mobility_boundary:trka,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:biof;mobility_boundary:pip;mobility_boundary:trka,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:bktb,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:bktb,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:bla;mobility_boundary:coxb;mobility_boundary:ctad,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:bla;mobility_boundary:coxb;mobility_boundary:ctad,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cadr;mobility_boundary:pepn;mobility_boundary:prfb,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:cadr;mobility_boundary:pepn;mobility_boundary:prfb,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cara;mobility_boundary:carb;mobility_boundary:sul1;mobility_boundary:ubig,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,uncertain,mobility_boundary,False,mobility_boundary:;mobility_boundary:cara;mobility_boundary:carb;mobility_boundary:sul1;mobility_boundary:ubig,homolog_dependency_group,3,True,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cas1e;mobility_boundary:cas5e;mobility_boundary:cas7e;mobility_boundary:puue;mobility_boundary:urah,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:cas1e;mobility_boundary:cas5e;mobility_boundary:cas7e;mobility_boundary:puue;mobility_boundary:urah,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cas5c;mobility_boundary:cas7c;mobility_boundary:cas8c,RefSeq_PGAP,local_composition;mobile_proximity,uncertain,mobility_boundary,False,mobility_boundary:;mobility_boundary:cas5c;mobility_boundary:cas7c;mobility_boundary:cas8c,homolog_dependency_group,2,True,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cas6;mobility_boundary:cysz;mobility_boundary:dsrk;mobility_boundary:purl;mobility_boundary:tsab;mobility_boundary:tusb;mobility_boundary:tusc;mobility_boundary:tusd,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:cas6;mobility_boundary:cysz;mobility_boundary:dsrk;mobility_boundary:purl;mobility_boundary:tsab;mobility_boundary:tusb;mobility_boundary:tusc;mobility_boundary:tusd,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cas6;mobility_boundary:dsre2;mobility_boundary:tusb;mobility_boundary:tusc;mobility_boundary:tusd,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:cas6;mobility_boundary:dsre2;mobility_boundary:tusb;mobility_boundary:tusc;mobility_boundary:tusd,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cas6;mobility_boundary:mtab;mobility_boundary:tusb;mobility_boundary:tusc;mobility_boundary:tusd,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:cas6;mobility_boundary:mtab;mobility_boundary:tusb;mobility_boundary:tusc;mobility_boundary:tusd,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cax,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:cax,homolog_dependency_group,6,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cbbx;mobility_boundary:tkt,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:cbbx;mobility_boundary:tkt,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cbim;mobility_boundary:cbiq;mobility_boundary:cobn;mobility_boundary:cobw;mobility_boundary:feob,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:cbim;mobility_boundary:cbiq;mobility_boundary:cobn;mobility_boundary:cobw;mobility_boundary:feob,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:cyca;mobility_boundary:guab;mobility_boundary:rpst;mobility_boundary:tyrs;mobility_boundary:uvra,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:cyca;mobility_boundary:guab;mobility_boundary:rpst;mobility_boundary:tyrs;mobility_boundary:uvra,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:cyca;mobility_boundary:rplm;mobility_boundary:rpsi,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:cyca;mobility_boundary:rplm;mobility_boundary:rpsi,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:cyca;mobility_boundary:rplm;mobility_boundary:rpsi;mobility_boundary:rpst;mobility_boundary:tyrs,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:cyca;mobility_boundary:rplm;mobility_boundary:rpsi;mobility_boundary:rpst;mobility_boundary:tyrs,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:cyca;mobility_boundary:rplm;mobility_boundary:rpsi;mobility_boundary:tyrs,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:cyca;mobility_boundary:rplm;mobility_boundary:rpsi;mobility_boundary:tyrs,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:cyca;mobility_boundary:rpst;mobility_boundary:tyrs,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:cyca;mobility_boundary:rpst;mobility_boundary:tyrs,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:rplm;mobility_boundary:rpsi,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccda;mobility_boundary:ccme;mobility_boundary:ccsa;mobility_boundary:rplm;mobility_boundary:rpsi,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccma;mobility_boundary:ccmb;mobility_boundary:ccmd;mobility_boundary:ccme;mobility_boundary:ccmi;mobility_boundary:ccsa;mobility_boundary:rlmkl,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccma;mobility_boundary:ccmb;mobility_boundary:ccmd;mobility_boundary:ccme;mobility_boundary:ccmi;mobility_boundary:ccsa;mobility_boundary:rlmkl,homolog_dependency_group,5,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccog,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccog,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccog;mobility_boundary:glmm;mobility_boundary:lspa;mobility_boundary:moac;mobility_boundary:prfa;mobility_boundary:rpst,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccog;mobility_boundary:glmm;mobility_boundary:lspa;mobility_boundary:moac;mobility_boundary:prfa;mobility_boundary:rpst,homolog_dependency_group,4,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccsa;mobility_boundary:fbp;mobility_boundary:flha;mobility_boundary:hflx;mobility_boundary:hfq;mobility_boundary:lipa;mobility_boundary:muri;mobility_boundary:trpe,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccsa;mobility_boundary:fbp;mobility_boundary:flha;mobility_boundary:hflx;mobility_boundary:hfq;mobility_boundary:lipa;mobility_boundary:muri;mobility_boundary:trpe,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccsb,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,hgt_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccsb,homolog_dependency_group,6,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:ccsb;mobility_boundary:lptf;mobility_boundary:nadc;mobility_boundary:nhaa;mobility_boundary:purm;mobility_boundary:purn,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:ccsb;mobility_boundary:lptf;mobility_boundary:nadc;mobility_boundary:nhaa;mobility_boundary:purm;mobility_boundary:purn,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:chey;mobility_boundary:flhf;mobility_boundary:motd,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:chey;mobility_boundary:flhf;mobility_boundary:motd,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:chra,RefSeq_PGAP,gene_composition;mobile_proximity,uncertain,mobility_boundary,False,mobility_boundary:;mobility_boundary:chra,homolog_dependency_group,2,True,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:chra;mobility_boundary:moac,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:chra;mobility_boundary:moac,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:chra;mobility_boundary:moac;mobility_boundary:quec;mobility_boundary:quee,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:chra;mobility_boundary:moac;mobility_boundary:quec;mobility_boundary:quee,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:chra;mobility_boundary:moac;mobility_boundary:tfpz,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:chra;mobility_boundary:moac;mobility_boundary:tfpz,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:clpa;mobility_boundary:clps;mobility_boundary:coabc;mobility_boundary:dut;mobility_boundary:fusa;mobility_boundary:radc;mobility_boundary:rpmb;mobility_boundary:rpmg,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:clpa;mobility_boundary:clps;mobility_boundary:coabc;mobility_boundary:dut;mobility_boundary:fusa;mobility_boundary:radc;mobility_boundary:rpmb;mobility_boundary:rpmg,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:clpa;mobility_boundary:clps;mobility_boundary:coabc;mobility_boundary:dut;mobility_boundary:fusa;mobility_boundary:radc;mobility_boundary:rpmb;mobility_boundary:rpmg;mobility_boundary:rraa,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:clpa;mobility_boundary:clps;mobility_boundary:coabc;mobility_boundary:dut;mobility_boundary:fusa;mobility_boundary:radc;mobility_boundary:rpmb;mobility_boundary:rpmg;mobility_boundary:rraa,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:clpb;mobility_boundary:comj,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:clpb;mobility_boundary:comj,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:clpb;mobility_boundary:etta;mobility_boundary:msrp,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:clpb;mobility_boundary:etta;mobility_boundary:msrp,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:clpx,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:clpx,homolog_dependency_group,4,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:clpx;mobility_boundary:fole2;mobility_boundary:gatb;mobility_boundary:pth,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:clpx;mobility_boundary:fole2;mobility_boundary:gatb;mobility_boundary:pth,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:clpx;mobility_boundary:mlad,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:clpx;mobility_boundary:mlad,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:clpx;mobility_boundary:phar;mobility_boundary:recr,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:clpx;mobility_boundary:phar;mobility_boundary:recr,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cls,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:cls,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:clsb,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:clsb,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:cmoa,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:cmoa,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:coabc;mobility_boundary:cysd;mobility_boundary:dut;mobility_boundary:otsb;mobility_boundary:radc;mobility_boundary:rfba;mobility_boundary:rfbc;mobility_boundary:rpmb;mobility_boundary:rpmg,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:coabc;mobility_boundary:cysd;mobility_boundary:dut;mobility_boundary:otsb;mobility_boundary:radc;mobility_boundary:rfba;mobility_boundary:rfbc;mobility_boundary:rpmb;mobility_boundary:rpmg,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:coabc;mobility_boundary:dut;mobility_boundary:fusa;mobility_boundary:radc,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:coabc;mobility_boundary:dut;mobility_boundary:fusa;mobility_boundary:radc,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:coabc;mobility_boundary:dut;mobility_boundary:radc;mobility_boundary:rpmb;mobility_boundary:rpmg;mobility_boundary:urah,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:coabc;mobility_boundary:dut;mobility_boundary:radc;mobility_boundary:rpmb;mobility_boundary:rpmg;mobility_boundary:urah,homolog_dependency_group,2,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:coad;mobility_boundary:gap;mobility_boundary:mnmh;mobility_boundary:seld,RefSeq_PGAP,gene_composition;local_composition;mobile_proximity,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:coad;mobility_boundary:gap;mobility_boundary:mnmh;mobility_boundary:seld,homolog_dependency_group,3,False,False
sox_genome_atlas,RefSeq_PGAP::mobility_boundary:;mobility_boundary:coad;mobility_boundary:gap;mobility_boundary:mnmh;mobility_boundary:seld;mobility_boundary:tkt,RefSeq_PGAP,gene_composition;local_composition,vertical_like,mobility_boundary,True,mobility_boundary:;mobility_boundary:coad;mobility_boundary:gap;mobility_boundary:mnmh;mobility_boundary:seld;mobility_boundary:tkt,homolog_dependency_group,2,False,False
