family	node	is_terminal_genome	S_count	SL_count	D_count	T_count	TL_count	L_count	mean_S_events_per_sample	mean_SL_events_per_sample	mean_D_events_per_sample	mean_T_events_per_sample	mean_TL_events_per_sample	mean_L_events_per_sample	transfer_recipient_sample_fraction
soxb	GCF_039645985.1	True	100	0	0	67	0	0	1.0	0.0	0.0	0.67	0.0	0.0	0.11
soxb	GCF_039645565.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_039645585.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_021044585.1	True	100	0	0	39	0	0	1.0	0.0	0.0	0.39	0.0	0.0	0.13
soxb	GCF_039645995.1	True	100	0	0	29	0	0	1.0	0.0	0.0	0.29	0.0	0.0	0.43
soxb	GCF_000183725.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201665.1	True	100	0	0	96	0	0	1.0	0.0	0.0	0.96	0.0	0.0	0.05
soxb	GCF_003544815.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.03
soxb	GCF_013177675.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.13
soxb	GCF_013177635.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201935.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003544915.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201725.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003660105.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003355515.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_004214815.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_004299785.2	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003544835.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201625.1	True	100	0	0	5	0	0	1.0	0.0	0.0	0.05	0.0	0.0	0.15
soxb	GCF_013372265.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201705.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_004214795.1	True	100	0	0	9	0	0	1.0	0.0	0.0	0.09	0.0	0.0	0.13
soxb	GCF_001956695.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013283835.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_024267655.1	True	100	0	0	77	0	0	1.0	0.0	0.0	0.77	0.0	0.0	0.1
soxb	GCF_003346815.1	True	100	0	0	64	0	0	1.0	0.0	0.0	0.64	0.0	0.0	0.17
soxb	GCF_006459125.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_013201825.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_042214795.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000092245.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003544855.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_003544935.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000022145.1	True	100	0	0	47	0	0	1.0	0.0	0.0	0.47	0.0	0.0	0.83
soxb	GCF_011006175.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_033971325.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000512735.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000025605.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.9
soxb	GCF_900142435.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000008625.1	True	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	GCF_000021565.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000021545.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000020645.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.02
soxb	GCF_001747405.1	True	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.22
soxb	GCF_000006985.1	True	100	0	0	27	0	0	1.0	0.0	0.0	0.27	0.0	0.0	0.42
soxb	GCF_000020505.1	True	100	0	0	37	0	0	1.0	0.0	0.0	0.37	0.0	0.0	0.31
soxb	GCF_027923555.1	True	100	0	0	45	0	0	1.0	0.0	0.0	0.45	0.0	0.0	0.82
soxb	GCF_000024425.1	True	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	GCF_000092125.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_004684245.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	GCF_000091545.1	True	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_0	False	25	12	0	23	0	0	0.25	0.12	0.0	0.23	0.0	0.0	0.36
soxb	node_1	False	79	29	0	2	0	0	0.79	0.29	0.0	0.02	0.0	0.0	0.64
soxb	node_2	False	86	32	0	9	0	0	0.86	0.32	0.0	0.09	0.0	0.0	0.11
soxb	node_3	False	0	100	0	98	0	0	0.0	1.0	0.0	0.98	0.0	0.0	0.19
soxb	node_4	False	96	0	0	0	0	0	0.96	0.0	0.0	0.0	0.0	0.0	0.54
soxb	node_5	False	31	66	0	31	0	0	0.31	0.66	0.0	0.31	0.0	0.0	0.03
soxb	node_6	False	88	11	0	21	0	0	0.88	0.11	0.0	0.21	0.0	0.0	0.05
soxb	node_7	False	0	102	0	3	0	0	0.0	1.02	0.0	0.03	0.0	0.0	0.03
soxb	node_8	False	12	91	0	4	0	0	0.12	0.91	0.0	0.04	0.0	0.0	0.06
soxb	node_9	False	33	28	0	4	0	0	0.33	0.28	0.0	0.04	0.0	0.0	0.29
soxb	node_10	False	157	6	0	55	0	0	1.57	0.06	0.0	0.55	0.0	0.0	0.91
soxb	node_11	False	0	162	0	84	0	0	0.0	1.62	0.0	0.84	0.0	0.0	0.01
soxb	node_12	False	2	82	0	119	0	0	0.02	0.82	0.0	1.19	0.0	0.0	0.1
soxb	node_13	False	69	11	0	14	0	0	0.69	0.11	0.0	0.14	0.0	0.0	0.14
soxb	node_14	False	24	77	0	36	0	0	0.24	0.77	0.0	0.36	0.0	0.0	0.39
soxb	node_15	False	30	75	0	58	0	0	0.3	0.75	0.0	0.58	0.0	0.0	0.17
soxb	node_16	False	100	0	0	4	0	0	1.0	0.0	0.0	0.04	0.0	0.0	0.23
soxb	node_17	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_18	False	100	0	0	59	0	0	1.0	0.0	0.0	0.59	0.0	0.0	0.54
soxb	node_19	False	0	55	0	20	0	0	0.0	0.55	0.0	0.2	0.0	0.0	0.19
soxb	node_20	False	100	0	0	42	0	0	1.0	0.0	0.0	0.42	0.0	0.0	0.74
soxb	node_21	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_22	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_23	False	110	67	0	0	0	0	1.1	0.67	0.0	0.0	0.0	0.0	0.16
soxb	node_24	False	0	164	0	30	0	0	0.0	1.64	0.0	0.3	0.0	0.0	0.03
soxb	node_25	False	100	3	0	2	0	0	1.0	0.03	0.0	0.02	0.0	0.0	0.03
soxb	node_26	False	0	110	0	4	0	0	0.0	1.1	0.0	0.04	0.0	0.0	0.16
soxb	node_27	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_28	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.01
soxb	node_29	False	100	1	0	0	0	0	1.0	0.01	0.0	0.0	0.0	0.0	0.0
soxb	node_30	False	71	36	0	27	0	0	0.71	0.36	0.0	0.27	0.0	0.0	0.05
soxb	node_31	False	29	77	0	0	0	0	0.29	0.77	0.0	0.0	0.0	0.0	0.02
soxb	node_32	False	100	0	0	29	0	0	1.0	0.0	0.0	0.29	0.0	0.0	0.27
soxb	node_33	False	45	104	0	1	0	0	0.45	1.04	0.0	0.01	0.0	0.0	0.22
soxb	node_34	False	0	147	0	1	0	0	0.0	1.47	0.0	0.01	0.0	0.0	0.05
soxb	node_35	False	52	27	0	33	0	0	0.52	0.27	0.0	0.33	0.0	0.0	0.35
soxb	node_36	False	0	78	0	11	0	0	0.0	0.78	0.0	0.11	0.0	0.0	0.2
soxb	node_37	False	100	0	0	15	0	0	1.0	0.0	0.0	0.15	0.0	0.0	0.39
soxb	node_38	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_39	False	35	61	0	23	0	0	0.35	0.61	0.0	0.23	0.0	0.0	0.2
soxb	node_40	False	99	1	0	47	0	0	0.99	0.01	0.0	0.47	0.0	0.0	0.42
soxb	node_41	False	0	106	0	0	0	0	0.0	1.06	0.0	0.0	0.0	0.0	0.03
soxb	node_42	False	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.0
soxb	node_43	False	0	78	0	19	0	0	0.0	0.78	0.0	0.19	0.0	0.0	0.17
soxb	node_44	False	100	0	0	23	0	0	1.0	0.0	0.0	0.23	0.0	0.0	0.28
soxb	node_45	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_46	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_47	False	99	0	0	0	0	0	0.99	0.0	0.0	0.0	0.0	0.0	0.84
soxb	node_48	False	0	26	0	10	0	0	0.0	0.26	0.0	0.1	0.0	0.0	0.15
soxb	node_49	False	100	0	0	6	0	0	1.0	0.0	0.0	0.06	0.0	0.0	0.13
soxb	node_50	False	0	39	0	72	0	0	0.0	0.39	0.0	0.72	0.0	0.0	0.02
soxb	node_51	False	9	17	0	29	0	0	0.09	0.17	0.0	0.29	0.0	0.0	0.19
soxb	node_52	False	0	104	0	129	0	0	0.0	1.04	0.0	1.29	0.0	0.0	0.81
soxb	node_53	False	86	12	0	4	0	0	0.86	0.12	0.0	0.04	0.0	0.0	0.43
soxb	node_54	False	0	93	0	0	0	0	0.0	0.93	0.0	0.0	0.0	0.0	0.04
soxb	node_55	False	8	18	0	7	0	0	0.08	0.18	0.0	0.07	0.0	0.0	0.2
soxb	node_56	False	0	42	0	4	0	0	0.0	0.42	0.0	0.04	0.0	0.0	0.15
soxb	node_57	False	91	10	0	31	0	0	0.91	0.1	0.0	0.31	0.0	0.0	0.85
soxb	node_58	False	100	0	0	185	0	0	1.0	0.0	0.0	1.85	0.0	0.0	0.02
soxb	node_59	False	67	43	0	31	0	0	0.67	0.43	0.0	0.31	0.0	0.0	0.03
soxb	node_60	False	33	74	0	1	0	0	0.33	0.74	0.0	0.01	0.0	0.0	0.07
soxb	node_61	False	100	0	0	35	0	0	1.0	0.0	0.0	0.35	0.0	0.0	0.37
soxb	node_62	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_63	False	100	0	0	96	0	0	1.0	0.0	0.0	0.96	0.0	0.0	0.04
soxb	node_64	False	100	5	0	94	0	0	1.0	0.05	0.0	0.94	0.0	0.0	0.77
soxb	node_65	False	0	116	0	7	0	0	0.0	1.16	0.0	0.07	0.0	0.0	0.12
soxb	node_66	False	99	1	0	56	0	0	0.99	0.01	0.0	0.56	0.0	0.0	0.86
soxb	node_67	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.01
soxb	node_68	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.02
soxb	node_69	False	66	40	0	31	0	0	0.66	0.4	0.0	0.31	0.0	0.0	0.05
soxb	node_70	False	34	80	0	1	0	0	0.34	0.8	0.0	0.01	0.0	0.0	0.07
soxb	node_71	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_72	False	100	0	0	3	0	0	1.0	0.0	0.0	0.03	0.0	0.0	0.02
soxb	node_73	False	74	29	0	29	0	0	0.74	0.29	0.0	0.29	0.0	0.0	0.05
soxb	node_74	False	26	81	0	0	0	0	0.26	0.81	0.0	0.0	0.0	0.0	0.11
soxb	node_75	False	58	46	0	94	0	0	0.58	0.46	0.0	0.94	0.0	0.0	0.04
soxb	node_76	False	42	68	0	24	0	0	0.42	0.68	0.0	0.24	0.0	0.0	0.08
soxb	node_77	False	100	0	0	42	0	0	1.0	0.0	0.0	0.42	0.0	0.0	0.24
soxb	node_78	False	99	1	0	1	0	0	0.99	0.01	0.0	0.01	0.0	0.0	0.5
soxb	node_79	False	100	0	0	1	0	0	1.0	0.0	0.0	0.01	0.0	0.0	0.01
soxb	node_80	False	100	1	0	0	0	0	1.0	0.01	0.0	0.0	0.0	0.0	0.0
soxb	node_81	False	0	103	0	47	0	0	0.0	1.03	0.0	0.47	0.0	0.0	0.09
soxb	node_82	False	100	2	0	45	0	0	1.0	0.02	0.0	0.45	0.0	0.0	0.04
soxb	node_83	False	0	118	0	2	0	0	0.0	1.18	0.0	0.02	0.0	0.0	0.09
soxb	node_84	False	95	22	0	1	0	0	0.95	0.22	0.0	0.01	0.0	0.0	0.07
soxb	node_85	False	100	95	0	21	0	0	1.0	0.95	0.0	0.21	0.0	0.0	0.9
soxb	node_86	False	0	196	0	17	0	0	0.0	1.96	0.0	0.17	0.0	0.0	0.01
soxb	node_87	False	84	17	0	27	0	0	0.84	0.17	0.0	0.27	0.0	0.0	0.03
soxb	node_88	False	16	95	0	0	0	0	0.16	0.95	0.0	0.0	0.0	0.0	0.12
soxb	node_89	False	100	0	0	8	0	0	1.0	0.0	0.0	0.08	0.0	0.0	0.01
soxb	node_90	False	24	17	0	22	0	0	0.24	0.17	0.0	0.22	0.0	0.0	0.36
soxb	node_91	False	76	26	0	24	0	0	0.76	0.26	0.0	0.24	0.0	0.0	0.62
soxb	node_92	False	7	102	0	43	0	0	0.07	1.02	0.0	0.43	0.0	0.0	0.07
soxb	node_93	False	87	20	0	35	0	0	0.87	0.2	0.0	0.35	0.0	0.0	0.01
soxb	node_94	False	68	45	0	22	0	0	0.68	0.45	0.0	0.22	0.0	0.0	0.1
soxb	node_95	False	10	105	0	12	0	0	0.1	1.05	0.0	0.12	0.0	0.0	0.07
soxb	node_96	False	32	76	0	24	0	0	0.32	0.76	0.0	0.24	0.0	0.0	0.14
soxb	node_97	False	100	0	0	39	0	0	1.0	0.0	0.0	0.39	0.0	0.0	0.27
soxb	node_98	False	0	30	0	3	0	0	0.0	0.3	0.0	0.03	0.0	0.0	0.2
soxb	node_99	False	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	node_100	False	0	17	0	0	0	0	0.0	0.17	0.0	0.0	0.0	0.0	0.13
soxb	node_101	False	0	27	0	0	0	0	0.0	0.27	0.0	0.0	0.0	0.0	0.24
soxb	node_102	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.86
soxb	node_103	False	100	1	0	0	0	0	1.0	0.01	0.0	0.0	0.0	0.0	0.01
soxb	node_104	False	0	112	0	0	0	0	0.0	1.12	0.0	0.0	0.0	0.0	0.08
soxb	node_105	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.91
soxb	node_106	False	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	node_107	False	100	0	0	3	0	0	1.0	0.0	0.0	0.03	0.0	0.0	0.74
soxb	node_108	False	100	1	0	200	0	0	1.0	0.01	0.0	2.0	0.0	0.0	0.05
soxb	node_109	False	100	5	0	0	0	0	1.0	0.05	0.0	0.0	0.0	0.0	0.05
soxb	node_110	False	43	106	0	47	0	0	0.43	1.06	0.0	0.47	0.0	0.0	0.56
soxb	node_111	False	100	43	0	50	0	0	1.0	0.43	0.0	0.5	0.0	0.0	0.0
soxb	node_112	False	52	94	0	2	0	0	0.52	0.94	0.0	0.02	0.0	0.0	0.01
soxb	node_113	False	46	62	0	0	0	0	0.46	0.62	0.0	0.0	0.0	0.0	0.15
soxb	node_114	False	100	46	0	19	0	0	1.0	0.46	0.0	0.19	0.0	0.0	0.85
soxb	node_115	False	0	150	0	12	0	0	0.0	1.5	0.0	0.12	0.0	0.0	0.03
soxb	node_116	False	100	0	0	3	0	0	1.0	0.0	0.0	0.03	0.0	0.0	0.0
soxb	node_117	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_118	False	65	41	0	39	0	0	0.65	0.41	0.0	0.39	0.0	0.0	0.12
soxb	node_119	False	35	73	0	1	0	0	0.35	0.73	0.0	0.01	0.0	0.0	0.08
soxb	node_120	False	100	0	0	35	0	0	1.0	0.0	0.0	0.35	0.0	0.0	0.38
soxb	node_121	False	69	36	0	24	0	0	0.69	0.36	0.0	0.24	0.0	0.0	0.06
soxb	node_122	False	31	80	0	1	0	0	0.31	0.8	0.0	0.01	0.0	0.0	0.05
soxb	node_123	False	100	0	0	31	0	0	1.0	0.0	0.0	0.31	0.0	0.0	0.32
soxb	node_124	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_125	False	99	1	0	24	0	0	0.99	0.01	0.0	0.24	0.0	0.0	0.2
soxb	node_126	False	0	43	0	21	0	0	0.0	0.43	0.0	0.21	0.0	0.0	0.12
soxb	node_127	False	0	48	0	21	0	0	0.0	0.48	0.0	0.21	0.0	0.0	0.15
soxb	node_128	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.9
soxb	node_129	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_130	False	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	node_131	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.43
soxb	node_132	False	0	103	0	41	0	0	0.0	1.03	0.0	0.41	0.0	0.0	0.02
soxb	node_133	False	4	16	0	1	0	0	0.04	0.16	0.0	0.01	0.0	0.0	0.26
soxb	node_134	False	72	8	0	17	0	0	0.72	0.08	0.0	0.17	0.0	0.0	0.6
soxb	node_135	False	2	165	0	96	0	0	0.02	1.65	0.0	0.96	0.0	0.0	0.9
soxb	node_136	False	100	63	0	1	0	0	1.0	0.63	0.0	0.01	0.0	0.0	0.39
soxb	node_137	False	0	167	0	1	0	0	0.0	1.67	0.0	0.01	0.0	0.0	0.04
soxb	node_138	False	99	1	0	11	0	0	0.99	0.01	0.0	0.11	0.0	0.0	0.39
soxb	node_139	False	0	106	0	29	0	0	0.0	1.06	0.0	0.29	0.0	0.0	0.06
soxb	node_140	False	30	24	0	19	0	0	0.3	0.24	0.0	0.19	0.0	0.0	0.39
soxb	node_141	False	70	36	0	57	0	0	0.7	0.36	0.0	0.57	0.0	0.0	0.66
soxb	node_142	False	100	0	0	21	0	0	1.0	0.0	0.0	0.21	0.0	0.0	0.14
soxb	node_143	False	0	111	0	0	0	0	0.0	1.11	0.0	0.0	0.0	0.0	0.12
soxb	node_144	False	100	3	0	0	0	0	1.0	0.03	0.0	0.0	0.0	0.0	0.02
soxb	node_145	False	86	32	0	49	0	0	0.86	0.32	0.0	0.49	0.0	0.0	0.08
soxb	node_146	False	68	60	0	9	0	0	0.68	0.6	0.0	0.09	0.0	0.0	0.17
soxb	node_147	False	3	94	0	10	0	0	0.03	0.94	0.0	0.1	0.0	0.0	0.08
soxb	node_148	False	1	69	0	11	0	0	0.01	0.69	0.0	0.11	0.0	0.0	0.11
soxb	node_149	False	100	0	0	25	0	0	1.0	0.0	0.0	0.25	0.0	0.0	0.42
soxb	node_150	False	87	48	0	15	0	0	0.87	0.48	0.0	0.15	0.0	0.0	0.33
soxb	node_151	False	0	133	0	56	0	0	0.0	1.33	0.0	0.56	0.0	0.0	0.07
soxb	node_152	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_153	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_154	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_155	False	100	0	0	70	0	0	1.0	0.0	0.0	0.7	0.0	0.0	0.09
soxb	node_156	False	75	30	0	23	0	0	0.75	0.3	0.0	0.23	0.0	0.0	0.06
soxb	node_157	False	25	84	0	1	0	0	0.25	0.84	0.0	0.01	0.0	0.0	0.1
soxb	node_158	False	99	1	0	0	0	0	0.99	0.01	0.0	0.0	0.0	0.0	0.0
soxb	node_159	False	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	node_160	False	82	18	0	5	0	0	0.82	0.18	0.0	0.05	0.0	0.0	0.46
soxb	node_161	False	98	7	0	171	0	0	0.98	0.07	0.0	1.71	0.0	0.0	0.09
soxb	node_162	False	85	103	0	3	0	0	0.85	1.03	0.0	0.03	0.0	0.0	0.69
soxb	node_163	False	99	86	0	5	0	0	0.99	0.86	0.0	0.05	0.0	0.0	0.0
soxb	node_164	False	2	181	0	0	0	0	0.02	1.81	0.0	0.0	0.0	0.0	0.18
soxb	node_165	False	86	99	0	9	0	0	0.86	0.99	0.0	0.09	0.0	0.0	0.21
soxb	node_166	False	0	173	0	91	0	0	0.0	1.73	0.0	0.91	0.0	0.0	0.02
soxb	node_167	False	0	115	0	5	0	0	0.0	1.15	0.0	0.05	0.0	0.0	0.01
soxb	node_168	False	0	38	0	5	0	0	0.0	0.38	0.0	0.05	0.0	0.0	0.16
soxb	node_169	False	0	88	0	3	0	0	0.0	0.88	0.0	0.03	0.0	0.0	0.09
soxb	node_170	False	0	29	0	12	0	0	0.0	0.29	0.0	0.12	0.0	0.0	0.26
soxb	node_171	False	96	1	0	3	0	0	0.96	0.01	0.0	0.03	0.0	0.0	0.17
soxb	node_172	False	98	2	0	2	0	0	0.98	0.02	0.0	0.02	0.0	0.0	0.07
soxb	node_173	False	100	0	0	196	0	0	1.0	0.0	0.0	1.96	0.0	0.0	0.06
soxb	node_174	False	100	2	0	0	0	0	1.0	0.02	0.0	0.0	0.0	0.0	0.02
soxb	node_175	False	0	111	0	6	0	0	0.0	1.11	0.0	0.06	0.0	0.0	0.11
soxb	node_176	False	57	5	0	8	0	0	0.57	0.05	0.0	0.08	0.0	0.0	0.48
soxb	node_177	False	57	8	0	0	0	0	0.57	0.08	0.0	0.0	0.0	0.0	0.08
soxb	node_178	False	0	76	0	0	0	0	0.0	0.76	0.0	0.0	0.0	0.0	0.14
soxb	node_179	False	43	67	0	0	0	0	0.43	0.67	0.0	0.0	0.0	0.0	0.34
soxb	node_180	False	130	7	0	2	0	0	1.3	0.07	0.0	0.02	0.0	0.0	0.85
soxb	node_181	False	29	134	0	42	0	0	0.29	1.34	0.0	0.42	0.0	0.0	0.23
soxb	node_182	False	93	8	0	2	0	0	0.93	0.08	0.0	0.02	0.0	0.0	0.24
soxb	node_183	False	0	106	0	0	0	0	0.0	1.06	0.0	0.0	0.0	0.0	0.04
soxb	node_184	False	32	68	0	0	0	0	0.32	0.68	0.0	0.0	0.0	0.0	0.38
soxb	node_185	False	99	0	0	64	0	0	0.99	0.0	0.0	0.64	0.0	0.0	0.56
soxb	node_186	False	100	1	0	99	0	0	1.0	0.01	0.0	0.99	0.0	0.0	0.0
soxb	node_187	False	54	56	0	109	0	0	0.54	0.56	0.0	1.09	0.0	0.0	0.06
soxb	node_188	False	46	64	0	19	0	0	0.46	0.64	0.0	0.19	0.0	0.0	0.03
soxb	node_189	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_190	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_191	False	3	38	0	2	0	0	0.03	0.38	0.0	0.02	0.0	0.0	0.12
soxb	node_192	False	97	3	0	0	0	0	0.97	0.03	0.0	0.0	0.0	0.0	0.88
soxb	node_193	False	0	47	0	5	0	0	0.0	0.47	0.0	0.05	0.0	0.0	0.14
soxb	node_194	False	73	37	0	14	0	0	0.73	0.37	0.0	0.14	0.0	0.0	0.1
soxb	node_195	False	0	90	0	42	0	0	0.0	0.9	0.0	0.42	0.0	0.0	0.11
soxb	node_196	False	68	8	0	34	0	0	0.68	0.08	0.0	0.34	0.0	0.0	0.67
soxb	node_197	False	32	71	0	1	0	0	0.32	0.71	0.0	0.01	0.0	0.0	0.25
soxb	node_198	False	0	56	0	2	0	0	0.0	0.56	0.0	0.02	0.0	0.0	0.19
soxb	node_199	False	100	0	0	27	0	0	1.0	0.0	0.0	0.27	0.0	0.0	0.63
soxb	node_200	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_201	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_202	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.89
soxb	node_203	False	18	123	0	56	0	0	0.18	1.23	0.0	0.56	0.0	0.0	0.38
soxb	node_204	False	99	29	0	42	0	0	0.99	0.29	0.0	0.42	0.0	0.0	0.36
soxb	node_205	False	1	117	0	2	0	0	0.01	1.17	0.0	0.02	0.0	0.0	0.11
soxb	node_206	False	100	21	0	4	0	0	1.0	0.21	0.0	0.04	0.0	0.0	0.01
soxb	node_207	False	0	136	0	9	0	0	0.0	1.36	0.0	0.09	0.0	0.0	0.16
soxb	node_208	False	100	31	0	20	0	0	1.0	0.31	0.0	0.2	0.0	0.0	0.09
soxb	node_209	False	0	143	0	12	0	0	0.0	1.43	0.0	0.12	0.0	0.0	0.1
soxb	node_210	False	0	136	0	0	0	0	0.0	1.36	0.0	0.0	0.0	0.0	0.06
soxb	node_211	False	100	0	0	43	0	0	1.0	0.0	0.0	0.43	0.0	0.0	0.02
soxb	node_212	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_213	False	100	0	0	100	0	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
soxb	node_214	False	99	2	0	115	0	0	0.99	0.02	0.0	1.15	0.0	0.0	0.38
soxb	node_215	False	100	0	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
soxb	node_216	False	85	20	0	9	0	0	0.85	0.2	0.0	0.09	0.0	0.0	0.03
soxb	node_217	False	15	93	0	3	0	0	0.15	0.93	0.0	0.03	0.0	0.0	0.08
soxb	node_218	False	67	31	0	16	0	0	0.67	0.31	0.0	0.16	0.0	0.0	0.63
soxb	node_219	False	76	71	0	8	0	0	0.76	0.71	0.0	0.08	0.0	0.0	0.55
soxb	node_220	False	15	142	0	6	0	0	0.15	1.42	0.0	0.06	0.0	0.0	0.24
