family	donor_node	recipient_node	donor_is_terminal	recipient_is_terminal	sample_support_count	sample_support	donor_class	donor_order	recipient_class	recipient_order
soxb	node_206	GCF_000154785.2	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxb	node_206	node_202	False	False	1	0.01				
soxb	node_230	GCF_040269895.1	False	True	5	0.05			c__Alphaproteobacteria	o__Rhizobiales
soxb	node_132	node_227	False	False	2	0.02				
soxb	node_290	GCF_000186245.1	False	True	1	0.01			c__Campylobacteria	o__Campylobacterales
soxb	node_135	node_227	False	False	1	0.01				
soxb	node_52	GCF_009746125.1	False	True	2	0.02			c__Gammaproteobacteria	o__Burkholderiales
soxb	GCF_009746125.1	node_107	True	False	3	0.03	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_141	node_14	False	False	1	0.01				
soxb	node_52	node_230	False	False	4	0.04				
soxb	GCF_002222655.1	node_94	True	False	7	0.07	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_162	GCF_016806835.2	False	True	3	0.03			c__Alphaproteobacteria	o__Azospirillales
soxb	node_290	GCF_009497875.2	False	True	2	0.02			c__Gammaproteobacteria	o__Chromatiales
soxb	node_209	node_207	False	False	2	0.02				
soxb	node_290	node_10	False	False	1	0.01				
soxb	node_219	node_216	False	False	1	0.01				
soxb	GCF_009650135.1	node_290	True	False	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	node_142	node_139	False	False	1	0.01				
soxb	node_59	node_60	False	False	1	0.01				
soxb	GCF_012932215.1	node_209	True	False	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	GCF_032842945.2	node_203	True	False	6	0.06	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	GCF_003346815.1	node_257	True	False	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxb	node_203	GCF_026191725.2	False	True	8	0.08			c__Alphaproteobacteria	o__Rhizobiales
soxb	GCF_001305595.1	node_170	True	False	2	0.02	c__Alphaproteobacteria	o__Azospirillales		
soxb	node_151	node_147	False	False	2	0.02				
soxb	GCF_013358405.1	node_172	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxb	node_166	node_170	False	False	3	0.03				
soxb	GCF_001723605.1	node_2	True	False	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxb	node_115	node_107	False	False	1	0.01				
soxb	node_11	node_57	False	False	5	0.05				
soxb	node_290	node_15	False	False	2	0.02				
soxb	node_11	node_24	False	False	1	0.01				
soxb	GCF_026191725.2	node_207	True	False	2	0.02	c__Alphaproteobacteria	o__Rhizobiales		
soxb	node_167	node_170	False	False	2	0.02				
soxb	GCF_000016345.1	node_110	True	False	10	0.1	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_025639885.1	node_175	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	node_86	node_88	False	False	4	0.04				
soxb	GCF_004786015.1	node_12	True	False	1	0.01	c__Gammaproteobacteria	o__Thiomicrospirales		
soxb	node_18	node_225	False	False	1	0.01				
soxb	GCF_002795845.1	node_264	True	False	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	GCF_015291705.1	node_148	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxb	node_264	GCF_001723605.1	False	True	1	0.01			c__Campylobacteria	o__Campylobacterales
soxb	GCF_024267655.1	node_260	True	False	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxb	node_264	GCF_000186245.1	False	True	2	0.02			c__Campylobacteria	o__Campylobacterales
soxb	node_14	node_232	False	False	1	0.01				
soxb	GCF_000202835.1	node_142	True	False	2	0.02	c__Alphaproteobacteria	o__Acetobacterales		
soxb	node_297	GCF_029318635.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodospirillales
soxb	GCF_027594865.1	GCF_015291705.1	True	True	3	0.03	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxb	node_223	node_297	False	False	1	0.01				
soxb	GCF_000011965.2	node_197	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	node_161	node_137	False	False	1	0.01				
soxb	node_15	node_48	False	False	1	0.01				
soxb	node_48	node_20	False	False	1	0.01				
soxb	GCF_047549485.1	node_5	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_262	node_264	False	False	1	0.01				
soxb	node_275	node_270	False	False	2	0.02				
soxb	node_137	GCF_000143145.1	False	True	3	0.03			c__Alphaproteobacteria	o__Rhizobiales
soxb	node_177	node_180	False	False	1	0.01				
soxb	node_50	node_224	False	False	1	0.01				
soxb	GCF_013201625.1	node_269	True	False	4	0.04	c__Campylobacteria	o__Campylobacterales		
soxb	node_225	GCF_000968535.2	False	True	1	0.01			c__Gammaproteobacteria	o__Methylococcales
soxb	node_13	node_15	False	False	1	0.01				
soxb	GCF_000024425.1	node_284	True	False	2	0.02	c__Deinococci	o__Deinococcales		
soxb	node_284	node_2	False	False	3	0.03				
soxb	node_235	node_264	False	False	2	0.02				
soxb	node_266	GCF_013201625.1	False	True	4	0.04			c__Campylobacteria	o__Campylobacterales
soxb	node_225	node_12	False	False	1	0.01				
soxb	node_277	node_259	False	False	3	0.03				
soxb	node_149	node_146	False	False	1	0.01				
soxb	node_14	node_26	False	False	2	0.02				
soxb	node_267	GCF_000186245.1	False	True	1	0.01			c__Campylobacteria	o__Campylobacterales
soxb	node_263	GCF_004214795.1	False	True	1	0.01			c__Campylobacteria	o__Campylobacterales
soxb	node_171	node_161	False	False	1	0.01				
soxb	GCF_024267655.1	node_263	True	False	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxb	node_218	node_220	False	False	1	0.01				
soxb	node_14	GCF_001723605.1	False	True	1	0.01			c__Campylobacteria	o__Campylobacterales
soxb	GCF_001723605.1	node_267	True	False	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxb	node_150	node_143	False	False	2	0.02				
soxb	node_58	node_5	False	False	2	0.02				
soxb	node_55	node_170	False	False	2	0.02				
soxb	node_36	node_43	False	False	1	0.01				
soxb	node_173	node_168	False	False	1	0.01				
soxb	node_168	node_166	False	False	1	0.01				
soxb	node_231	GCF_026898155.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxb	node_168	GCF_007922615.2	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxb	GCF_016894385.1	node_122	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_52	GCF_021165955.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxb	GCF_003574215.1	node_69	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_125	node_119	False	False	2	0.02				
soxb	node_168	node_231	False	False	1	0.01				
soxb	node_11	node_7	False	False	1	0.01				
soxb	GCF_044772865.1	node_203	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	node_292	GCF_000020645.1	False	True	2	0.02			c__Chlorobiia	o__Chlorobiales
soxb	node_103	GCF_000972785.3	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxb	GCF_009497875.2	node_15	True	False	2	0.02	c__Gammaproteobacteria	o__Chromatiales		
soxb	node_34	node_25	False	False	1	0.01				
soxb	GCF_002795845.1	node_292	True	False	2	0.02	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	node_103	GCF_001465545.3	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxb	GCF_003568845.1	GCF_016653635.2	True	True	1	0.01	c__Alphaproteobacteria	o__Azospirillales	c__Alphaproteobacteria	o__Azospirillales
soxb	node_234	node_25	False	False	1	0.01				
soxb	node_276	GCF_003346815.1	False	True	5	0.05			c__Campylobacteria	o__Campylobacterales
soxb	node_127	node_33	False	False	2	0.02				
soxb	node_127	node_57	False	False	6	0.06				
soxb	GCF_017357825.1	node_245	True	False	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxb	node_257	node_265	False	False	1	0.01				
soxb	GCF_004214795.1	node_257	True	False	3	0.03	c__Campylobacteria	o__Campylobacterales		
soxb	node_127	node_10	False	False	2	0.02				
soxb	node_176	GCF_009789575.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxb	node_56	GCF_033723955.1	False	True	1	0.01			c__Gammaproteobacteria	o__Pseudomonadales
soxb	GCF_003574215.1	node_70	True	False	3	0.03	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_032842945.2	GCF_012932215.1	True	True	4	0.04	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxb	GCF_032842945.2	node_175	True	False	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	node_175	GCF_047715485.1	False	True	3	0.03			c__Alphaproteobacteria	o__Rhodobacterales
soxb	GCF_001723605.1	node_237	True	False	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxb	node_5	node_7	False	False	1	0.01				
soxb	node_230	node_51	False	False	1	0.01				
soxb	GCF_000967425.1	node_170	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxb	node_99	node_92	False	False	2	0.02				
soxb	GCF_033723955.1	node_56	True	False	2	0.02	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	GCF_021044585.1	node_254	True	False	3	0.03	c__Campylobacteria	o__Campylobacterales		
soxb	node_15	node_26	False	False	1	0.01				
soxb	node_10	GCF_000219915.2	False	True	8	0.08			c__Gammaproteobacteria	o__Burkholderiales
soxb	node_261	node_265	False	False	1	0.01				
soxb	node_138	node_142	False	False	1	0.01				
soxb	GCF_000202835.1	node_138	True	False	1	0.01	c__Alphaproteobacteria	o__Acetobacterales		
soxb	node_193	GCF_047715485.1	False	True	2	0.02			c__Alphaproteobacteria	o__Rhodobacterales
soxb	GCF_025639885.1	node_193	True	False	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	node_111	node_112	False	False	1	0.01				
soxb	node_245	node_244	False	False	1	0.01				
soxb	node_248	node_245	False	False	1	0.01				
soxb	node_193	node_175	False	False	1	0.01				
soxb	node_193	GCF_012932215.1	False	True	2	0.02			c__Alphaproteobacteria	o__Rhodobacterales
soxb	node_1	GCF_050749815.1	False	True	1	0.01			c__Gammaproteobacteria	o__Xanthomonadales
soxb	node_52	node_54	False	False	1	0.01				
soxb	node_108	node_103	False	False	1	0.01				
soxb	node_191	GCF_009762325.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxb	node_164	node_162	False	False	1	0.01				
soxb	GCF_009650135.1	node_15	True	False	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	GCF_001579845.1	node_138	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxb	node_15	node_9	False	False	1	0.01				
soxb	node_107	node_75	False	False	1	0.01				
soxb	node_52	node_50	False	False	1	0.01				
soxb	node_281	GCF_004214795.1	False	True	6	0.06			c__Campylobacteria	o__Campylobacterales
soxb	node_234	node_15	False	False	1	0.01				
soxb	node_63	node_55	False	False	1	0.01				
soxb	GCF_021049305.1	node_94	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_142	node_12	False	False	1	0.01				
soxb	node_142	node_18	False	False	2	0.02				
soxb	node_283	node_2	False	False	1	0.01				
soxb	GCF_002119765.1	node_156	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxb	node_159	GCF_005144885.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxb	node_25	GCF_004001245.1	False	True	1	0.01			c__Gammaproteobacteria	o__Thiohalomonadales
soxb	GCF_001305595.1	node_169	True	False	1	0.01	c__Alphaproteobacteria	o__Azospirillales		
soxb	GCF_033723955.1	node_63	True	False	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	GCF_000968535.2	node_142	True	False	1	0.01	c__Gammaproteobacteria	o__Methylococcales		
soxb	node_281	node_264	False	False	2	0.02				
soxb	GCF_022811525.1	node_108	True	False	3	0.03	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_022811525.1	node_118	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_022811525.1	node_105	True	False	2	0.02	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_000828635.1	node_67	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_256	node_254	False	False	3	0.03				
soxb	node_134	GCF_026409565.1	False	True	1	0.01			c__Alphaproteobacteria	o__Sneathiellales
soxb	node_75	GCF_022811525.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxb	node_85	node_87	False	False	1	0.01				
soxb	node_134	GCF_019203965.1	False	True	1	0.01			c__Alphaproteobacteria	o__Acetobacterales
soxb	node_168	GCF_001889605.1	False	True	2	0.02			c__Alphaproteobacteria	o__Rhizobiales
soxb	node_26	node_10	False	False	2	0.02				
soxb	node_51	node_64	False	False	2	0.02				
soxb	node_240	node_236	False	False	2	0.02				
soxb	node_12	node_139	False	False	1	0.01				
soxb	GCF_021165955.1	node_75	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_045571495.1	node_148	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxb	GCF_001305575.3	node_290	True	False	1	0.01	c__Gammaproteobacteria	o__Beggiatoales		
soxb	node_169	node_134	False	False	2	0.02				
soxb	node_11	node_226	False	False	1	0.01				
soxb	node_246	node_245	False	False	2	0.02				
soxb	node_226	node_140	False	False	1	0.01				
soxb	node_98	GCF_021049305.1	False	True	3	0.03			c__Gammaproteobacteria	o__Burkholderiales
soxb	node_290	node_232	False	False	2	0.02				
soxb	GCF_001305575.3	node_23	True	False	1	0.01	c__Gammaproteobacteria	o__Beggiatoales		
soxb	node_261	node_276	False	False	1	0.01				
soxb	node_37	node_39	False	False	1	0.01				
soxb	node_24	GCF_000202835.1	False	True	1	0.01			c__Alphaproteobacteria	o__Acetobacterales
soxb	node_161	node_227	False	False	7	0.07				
soxb	GCF_000202835.1	node_12	True	False	1	0.01	c__Alphaproteobacteria	o__Acetobacterales		
soxb	GCF_040269895.1	node_229	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxb	node_163	GCF_007922615.2	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxb	GCF_001723605.1	GCF_000186245.1	True	True	3	0.03	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxb	GCF_000968535.2	node_33	True	False	1	0.01	c__Gammaproteobacteria	o__Methylococcales		
soxb	node_6	GCF_000968535.2	False	True	1	0.01			c__Gammaproteobacteria	o__Methylococcales
soxb	GCF_000968535.2	node_57	True	False	1	0.01	c__Gammaproteobacteria	o__Methylococcales		
soxb	GCF_024267655.1	node_2	True	False	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxb	node_260	GCF_024267655.1	False	True	1	0.01			c__Campylobacteria	o__Campylobacterales
soxb	node_241	node_256	False	False	1	0.01				
soxb	node_260	node_278	False	False	1	0.01				
soxb	node_141	node_12	False	False	1	0.01				
soxb	node_139	node_156	False	False	1	0.01				
soxb	GCF_040580765.1	node_194	True	False	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	node_92	node_94	False	False	1	0.01				
soxb	node_194	node_199	False	False	1	0.01				
soxb	node_141	GCF_000968535.2	False	True	1	0.01			c__Gammaproteobacteria	o__Methylococcales
soxb	node_127	node_141	False	False	1	0.01				
soxb	GCF_024267655.1	node_281	True	False	5	0.05	c__Campylobacteria	o__Campylobacterales		
soxb	GCF_000016345.1	node_114	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_14	node_234	False	False	1	0.01				
soxb	GCF_044772865.1	node_182	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	node_186	node_178	False	False	3	0.03				
soxb	node_220	node_219	False	False	1	0.01				
soxb	node_10	node_0	False	False	4	0.04				
soxb	node_257	node_264	False	False	1	0.01				
soxb	node_161	GCF_014495845.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxb	GCF_014495845.1	GCF_000154705.2	True	True	2	0.02	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxb	node_40	node_23	False	False	1	0.01				
soxb	GCF_000219215.1	node_121	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_214	node_183	False	False	2	0.02				
soxb	GCF_002795845.1	node_12	True	False	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	node_181	GCF_034555965.2	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxb	node_146	node_150	False	False	1	0.01				
soxb	node_150	node_149	False	False	1	0.01				
soxb	node_63	node_6	False	False	1	0.01				
soxb	node_257	node_237	False	False	2	0.02				
soxb	node_260	node_276	False	False	1	0.01				
soxb	node_64	node_230	False	False	3	0.03				
soxb	node_127	GCF_000968535.2	False	True	2	0.02			c__Gammaproteobacteria	o__Methylococcales
soxb	node_140	node_141	False	False	1	0.01				
soxb	GCF_016806125.1	node_188	True	False	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	GCF_009650135.1	node_0	True	False	3	0.03	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	node_63	node_7	False	False	1	0.01				
soxb	node_196	node_198	False	False	2	0.02				
soxb	node_207	GCF_047715485.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxb	GCF_003008575.1	node_87	True	False	2	0.02	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_140	node_12	False	False	1	0.01				
soxb	GCF_000968535.2	node_140	True	False	1	0.01	c__Gammaproteobacteria	o__Methylococcales		
soxb	node_98	node_95	False	False	1	0.01				
soxb	GCF_016806125.1	node_187	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	node_11	node_142	False	False	1	0.01				
soxb	node_11	GCF_000219915.2	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxb	GCF_002795845.1	node_233	True	False	3	0.03	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	node_238	node_240	False	False	1	0.01				
soxb	node_15	node_233	False	False	1	0.01				
soxb	node_150	node_144	False	False	2	0.02				
soxb	node_235	node_238	False	False	1	0.01				
soxb	node_14	node_9	False	False	2	0.02				
soxb	node_289	node_235	False	False	1	0.01				
soxb	node_6	node_8	False	False	2	0.02				
soxb	node_96	node_98	False	False	1	0.01				
soxb	node_221	node_218	False	False	1	0.01				
soxb	node_50	GCF_000022145.1	False	True	1	0.01			c__Myxococcia	o__Myxococcales
soxb	node_76	node_100	False	False	2	0.02				
soxb	node_9	node_44	False	False	1	0.01				
soxb	GCF_000022145.1	node_63	True	False	1	0.01	c__Myxococcia	o__Myxococcales		
soxb	node_52	node_58	False	False	1	0.01				
soxb	node_145	node_150	False	False	3	0.03				
soxb	node_73	node_64	False	False	1	0.01				
soxb	node_127	node_56	False	False	1	0.01				
soxb	node_58	node_50	False	False	1	0.01				
soxb	node_276	node_260	False	False	2	0.02				
soxb	GCF_047549485.1	node_50	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_52	node_55	False	False	2	0.02				
soxb	node_55	GCF_001305595.1	False	True	3	0.03			c__Alphaproteobacteria	o__Azospirillales
soxb	node_232	node_283	False	False	2	0.02				
soxb	node_199	node_195	False	False	1	0.01				
soxb	node_234	node_290	False	False	1	0.01				
soxb	node_184	node_214	False	False	1	0.01				
soxb	node_50	node_56	False	False	1	0.01				
soxb	node_89	node_82	False	False	2	0.02				
soxb	GCF_013343005.1	node_35	True	False	1	0.01	c__Gammaproteobacteria	o__GCF-013343005		
soxb	node_177	node_184	False	False	1	0.01				
soxb	GCF_009650135.1	node_234	True	False	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	node_87	node_88	False	False	3	0.03				
soxb	node_225	GCF_002215215.1	False	True	1	0.01			c__Gammaproteobacteria	o__Granulosicoccales
soxb	node_50	node_34	False	False	1	0.01				
soxb	node_234	node_10	False	False	1	0.01				
soxb	node_184	node_210	False	False	1	0.01				
soxb	node_50	GCF_013343005.1	False	True	3	0.03			c__Gammaproteobacteria	o__GCF-013343005
soxb	node_232	node_267	False	False	1	0.01				
soxb	node_203	GCF_044772865.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxb	GCF_013343005.1	node_39	True	False	4	0.04	c__Gammaproteobacteria	o__GCF-013343005		
soxb	node_266	node_262	False	False	2	0.02				
soxb	node_214	node_181	False	False	2	0.02				
soxb	node_233	node_232	False	False	1	0.01				
soxb	node_81	node_66	False	False	2	0.02				
soxb	node_0	node_25	False	False	1	0.01				
soxb	GCF_040269895.1	node_72	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxb	node_72	node_68	False	False	1	0.01				
soxb	node_119	node_127	False	False	1	0.01				
soxb	node_6	node_10	False	False	3	0.03				
soxb	GCF_964332355.1	node_118	True	False	2	0.02	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_001723605.1	node_263	True	False	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxb	GCF_003324675.1	GCF_008824185.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxb	node_0	node_2	False	False	1	0.01				
soxb	node_289	node_0	False	False	1	0.01				
soxb	node_57	node_126	False	False	1	0.01				
soxb	node_10	node_23	False	False	1	0.01				
soxb	node_176	GCF_024662015.1	False	True	2	0.02			c__Alphaproteobacteria	o__Thalassobaculales
soxb	node_126	node_24	False	False	1	0.01				
soxb	node_55	node_51	False	False	1	0.01				
soxb	GCF_024662015.1	GCF_018282095.1	True	True	1	0.01	c__Alphaproteobacteria	o__Thalassobaculales	c__Alphaproteobacteria	o__Rhizobiales
soxb	node_125	node_118	False	False	1	0.01				
soxb	node_133	node_138	False	False	1	0.01				
soxb	node_220	node_218	False	False	1	0.01				
soxb	GCF_009650135.1	node_9	True	False	2	0.02	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	node_9	node_26	False	False	1	0.01				
soxb	node_218	node_219	False	False	1	0.01				
soxb	GCF_017498525.1	node_82	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_000016345.1	node_113	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_025639885.1	node_194	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	node_188	node_191	False	False	2	0.02				
soxb	GCF_000224005.2	node_31	True	False	1	0.01	c__Gammaproteobacteria	o__Chromatiales		
soxb	GCF_026013905.1	node_96	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_026191725.2	node_194	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxb	node_241	node_253	False	False	1	0.01				
soxb	node_94	node_98	False	False	1	0.01				
soxb	GCF_020510565.1	node_72	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_170	node_229	False	False	1	0.01				
soxb	node_12	node_14	False	False	3	0.03				
soxb	node_188	node_187	False	False	1	0.01				
soxb	node_160	node_36	False	False	1	0.01				
soxb	GCF_014495845.1	GCF_001953055.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxb	node_134	node_35	False	False	1	0.01				
soxb	GCF_000967425.1	node_166	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxb	GCF_009650135.1	node_297	True	False	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	node_297	node_10	False	False	1	0.01				
soxb	node_36	GCF_014495845.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxb	node_297	GCF_009497875.2	False	True	1	0.01			c__Gammaproteobacteria	o__Chromatiales
soxb	node_2	node_284	False	False	1	0.01				
soxb	node_90	node_65	False	False	1	0.01				
soxb	node_194	GCF_032842945.2	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxb	node_236	node_267	False	False	1	0.01				
soxb	GCF_024662015.1	node_171	True	False	1	0.01	c__Alphaproteobacteria	o__Thalassobaculales		
soxb	GCF_006970865.1	node_82	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_012932215.1	node_208	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	node_126	GCF_013343005.1	False	True	1	0.01			c__Gammaproteobacteria	o__GCF-013343005
soxb	node_139	GCF_000202835.1	False	True	1	0.01			c__Alphaproteobacteria	o__Acetobacterales
soxb	node_126	GCF_000968535.2	False	True	1	0.01			c__Gammaproteobacteria	o__Methylococcales
soxb	node_134	node_133	False	False	1	0.01				
soxb	node_277	node_278	False	False	1	0.01				
soxb	node_52	node_170	False	False	1	0.01				
soxb	GCF_000011965.2	GCF_045277565.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxb	node_146	node_151	False	False	1	0.01				
soxb	node_186	node_181	False	False	1	0.01				
soxb	GCF_003008555.2	node_204	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	node_181	GCF_001308265.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxb	GCF_000297055.2	node_54	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	node_128	node_79	False	False	1	0.01				
soxb	node_52	node_126	False	False	1	0.01				
soxb	node_128	GCF_047549485.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxb	node_3	node_8	False	False	1	0.01				
soxb	node_8	node_4	False	False	1	0.01				
soxb	node_75	node_108	False	False	1	0.01				
soxb	GCF_009497875.2	node_297	True	False	1	0.01	c__Gammaproteobacteria	o__Chromatiales		
soxb	node_108	node_118	False	False	1	0.01				
soxb	node_104	GCF_964332355.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxb	GCF_002795845.1	node_237	True	False	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxb	node_237	GCF_001723605.1	False	True	1	0.01			c__Campylobacteria	o__Campylobacterales
soxb	node_174	GCF_032842945.2	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxb	node_75	node_104	False	False	1	0.01				
soxb	node_105	GCF_022811525.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxb	node_51	node_52	False	False	1	0.01				
soxb	GCF_012932215.1	node_174	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxb	GCF_050749815.1	node_1	True	False	1	0.01	c__Gammaproteobacteria	o__Xanthomonadales		
soxb	node_229	GCF_040269895.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxb	node_10	node_26	False	False	1	0.01				
soxb	node_182	GCF_032842945.2	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxb	node_64	node_229	False	False	1	0.01				
soxb	node_37	node_43	False	False	1	0.01				
soxb	GCF_018282095.1	node_180	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxb	node_180	node_176	False	False	1	0.01				
soxb	GCF_900130075.1	node_76	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxb	GCF_019203965.1	node_134	True	False	1	0.01	c__Alphaproteobacteria	o__Acetobacterales		
soxb	node_263	node_257	False	False	1	0.01				
soxb	node_127	node_24	False	False	1	0.01				
soxb	GCF_017901175.1	node_40	True	False	1	0.01	c__Gammaproteobacteria	o__Thiotrichales		
soxb	node_48	node_282	False	False	1	0.01				
